Contig0	349	583	5
Contig0	742	1471	17
Contig0	8123	8407	10
Contig0	13826	14435	13
Contig0	16194	16329	4
Contig0	17107	17231	5
Contig0	33330	33577	6
Contig0	35182	35743	16
Contig0	43267	43476	5
Contig0	57590	57831	8
Contig0	61419	61752	10
Contig0	62366	62530	5
Contig0	64123	64431	14
Contig0	65414	65584	10
Contig0	67185	67974	28
Contig0	69095	69204	5
Contig0	69467	69640	7
Contig0	70374	70510	9
Contig0	71487	72301	22
Contig0	75743	76054	11
Contig0	77180	77285	4
Contig0	83822	83984	6
Contig0	84549	84848	8
Contig0	87195	87333	5
Contig0	87567	87892	11
Contig0	91353	91506	5
Contig0	97033	97205	4
Contig0	98869	98926	5
Contig0	100266	100466	9
Contig0	100874	101114	8
Contig0	104664	104801	6
Contig1	1405	1543	5
Contig1	2187	2541	17
Contig1	4073	4350	7
Contig1	5075	5257	4
Contig1	5358	6365	21
Contig1	10589	10806	6
Contig1	11594	12091	11
Contig1	12799	12983	6
Contig1	28767	28813	4
Contig1	38255	38646	10
Contig1	76724	76752	5
Contig10	24859	26139	31
Contig10	33006	33079	4
Contig10	50744	50812	5
Contig10	52749	52944	5
Contig10	55944	56108	7
Contig10	56392	56495	4
Contig10	57177	57564	9
Contig10	59485	59853	12
Contig10	60362	60536	6
Contig10	61116	61198	4
Contig10	62295	62653	9
Contig10	66195	66363	6
Contig10	71050	71593	15
Contig10	75553	76789	42
Contig100	108	124	4
Contig100	2977	3025	4
Contig100	41196	41296	6
Contig100	49278	49473	4
Contig100	49541	49702	8
Contig100	50147	50200	4
Contig100	57509	57704	10
Contig1000	15020	15144	6
Contig1000	24890	24976	4
Contig100001	4147	4187	6
Contig100004	3	75	5
Contig100008	59	207	5
Contig100009	842	1089	7
Contig100010	876	1090	6
Contig100010	2558	2684	4
Contig100017	2949	3101	9
Contig100023	4	92	4
Contig100023	8118	8148	5
Contig100024	62	100	4
Contig100024	1366	1554	6
Contig100026	1424	1460	6
Contig100035	2020	2089	4
Contig100037	8	489	13
Contig100037	9032	9360	10
Contig100041	702	838	4
Contig100047	3428	3602	4
Contig100048	1996	2267	7
Contig10005	183	486	7
Contig100053	3098	3301	7
Contig100054	1766	1930	5
Contig100054	7507	7611	5
Contig10006	582	2207	40
Contig100060	16	72	5
Contig100066	2125	2393	8
Contig100073	891	1195	8
Contig100073	2800	2895	9
Contig100080	24	57	4
Contig100080	7095	7735	15
Contig100080	8055	8143	5
Contig100087	1312	1328	4
Contig100098	259	457	8
Contig100099	84	207	7
Contig100099	687	894	7
Contig100099	1246	1379	5
Contig1001	5042	5193	8
Contig1001	5995	6053	4
Contig1001	10799	10928	5
Contig100103	1359	1678	7
Contig100103	2633	3900	27
Contig100103	6751	7122	10
Contig100105	3244	3263	6
Contig100105	6738	6758	4
Contig100114	73	197	5
Contig100114	442	2054	85
Contig100117	838	1155	17
Contig100118	1532	2141	17
Contig100119	5323	5367	4
Contig100121	11382	11557	4
Contig100123	17286	17396	6
Contig100126	273	385	4
Contig100126	1353	1543	6
Contig100127	4257	4649	9
Contig100128	687	702	4
