Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	123	5.43286219081272	0.0023072510500407066	Q8BHR2, Q07230, P36508, Q7Z4G4, Q15937, P10076, Q9P215, A9ZSZ2, P08043, Q62095, Q9CSP9, Q5REX3, Q08AN1, O88453, Q6IV72, P28698, Q76KX8, Q60636, O08715, Q96K62, Q5R5Y7, Q9VUV9, Q9P2K5, Q1JPD6, Q8N2R0, Q147U1, Q96JL9, Q7TM95, P42696, O60290, Q6GQR8, Q5TYW1, Q1RMP0, P52736, Q8IZ69, Q5RKI1, Q61496, Q8BY02, Q587J7, P58317, P16951, Q7KU24, Q96GM8, Q96LW9, Q6P9G9, Q6XP49, Q8BXX2, P28659, Q14590, Q5VUA4, Q62513, O43422, Q7SXP4, Q9P243, Q99PV0, Q9HCG1, Q9QX47, P10070, A6NGD5, Q05A36, Q7ZWA3, Q2EI21, Q13310, Q01617, Q62203, Q61116, P10711, Q14527, Q9NP64, Q8IV48, Q10569, Q5F450, Q9NSU2, B2RXZ1, Q9CWU0, Q7KHG2, P52756, Q9WUN2, Q9CPW7, Q96I76, Q8CHC4, A0JNC2, P41696, O14901, Q6ZNA1, Q9VI93, Q812E0, G5EBU4, Q8N302, Q92804, Q05481, Q9D554, Q9C0G0, P97675, O35286, Q9HCE3, A0JNB1, Q9H5Z1, Q9BY12, Q8N895, Q6GL69, Q9UL36, Q9UK13, Q9UKJ3, B2GUN4, Q8R3C6, Q8BQN6, Q9ULD5, Q8SX83, Q8JGR6, Q96PK6, Q08D57, Q2LE08, Q9BQ04, Q8VE97, Q96GQ7, Q8IUH3, Q6DRI7, Q4V8R6, Q502K1, Q9NYT6, Q5UPX0, B4F6U4	1941	210	4012	1.210657245896813	0.975796936269191	1.0	1.0
GOTERM_MF_DIRECT	GO:0005515~protein binding	604	26.67844522968198	0.007104708658933773	Q4ZJM9, Q92859, Q7KRW1, P49024, Q3SXY8, Q8IZQ1, Q96KP1, Q9P215, Q96DA2, Q8IVH8, Q9Y2X3, Q92611, Q12830, P28698, Q92968, Q9EPL8, Q9UGM3, P28572, Q12955, Q8NF91, Q58EK5, Q9UBC3, Q96PY6, P39447, Q9JK25, Q2KHM9, Q96PX9, D3ZQG6, Q9JLU4, Q9DC40, O14795, Q8N2R0, Q9UMZ2, D3ZHV2, Q8VIG6, Q96HH6, Q8N448, Q8N328, Q12965, Q13813, P28660, O97758, Q9H4K1, O60308, A2ASS6, Q640Q5, Q5S006, Q5T5X7, O60306, Q9CR41, Q9U6M0, A0AVT1, Q3YEC7, Q8C456, Q5M824, Q9Y297, P48148, Q9UJU6, Q96GE4, Q92832, Q8TDB6, P53675, Q9H816, P49356, P48025, Q6PJ21, Q09624, Q8WYB5, D3ZUQ0, P16568, Q14919, Q9NP59, Q659A1, Q96NR8, Q68G38, O46385, Q9UHR5, O14578, Q8K2Y9, Q9UKX7, P07742, O95477, P10711, Q9UHJ3, A2ASQ1, Q9NSU2, Q8WXG9, Q8IZU9, P52756, Q08881, Q8CHC4, Q8BLN6, Q6PDK2, O00471, Q08999, Q8N264, O95487, Q8IVL1, Q9NQ11, Q9H7V2, O00237, P53611, P16157, Q6ZPF3, P58197, Q5C9Z4, Q8TAA9, Q9JIS1, Q9JKW0, O14512, Q53HC0, Q9V4A7, Q9ULT8, Q8WXE1, P29310, Q9Z214, Q69Z89, P49281, Q5VT25, Q96KQ4, Q07889, Q9JIR4, Q92630, P21941, Q8TCD6, O70437, Q92878, Q9ULU4, Q9Y490, O88196, O70546, Q8NEZ2, Q80TP3, Q8NEZ4, P55937, Q8NC51, Q8IUH3, Q03164, Q8VHG2, Q68CP9, Q9P209, Q9Y383, B9EJ86, O14776, P06576, O14657, B2RWS6, Q14B80, O43157, Q0MW30, P53804, Q9HCB6, Q7Z7M0, O13615, O55131, Q96T88, Q8WWY3, Q15021, Q9CSP9, Q2VPU4, Q6IV72, P62997, Q8TB72, Q53G59, P35123, P97879, Q61166, Q9QYU1, Q6WKZ8, Q8BRM2, Q8WTR4, P59240, Q9NRP7, Q8NAG6, Q96EZ8, Q91ZR4, Q8K214, O70511, Q641K1, O00329, Q9W0S9, Q86SQ0, Q9Y2Q3, P49760, Q8BRK8, P52736, Q61496, P16951, Q96S44, Q9NUW8, P10184, Q9NR09, Q6P9G9, P25789, Q8K450, Q9H9L4, Q9UP83, P49758, Q9VXE5, Q8N9V6, Q9BT23, Q9Y216, P32198, Q9VJJ7, Q08499, O75197, Q6ZP82, A1Z6E0, Q9QX47, P82251, O95071, P10070, Q15058, O15943, Q5TKA1, P49582, Q96AX9, Q62165, Q9ULJ8, Q69ZS0, Q9ULJ7, Q9QYP1, O14901, Q6UUV9, P17987, P15330, Q9VEZ3, Q9BZE4, Q80XS6, Q9NUQ9, Q812E0, P55196, P56282, P41731, Q8N302, Q92805, Q8K268, O43242, Q92804, Q9D5V5, Q921C3, Q8N539, Q8R3D1, Q8BFY9, Q91Z69, Q5HYA8, Q62296, Q9UHC1, Q05086, P16546, Q9UHC6, Q66T02, Q9Y2L5, Q9UBX3, Q9P2G1, O14917, Q8IWE5, Q21502, P40879, Q8N895, P04412, E9Q9R9, Q9UKJ3, Q9ESM0, Q0G819, Q9HCD5, Q12802, Q969F9, Q9UMN6, O75165, Q9BUZ4, Q9NU22, Q52KG5, Q8BUV8, Q8C3P7, Q99MD6, P61765, Q6UWX4, Q96MM6, P24014, O35625, Q96B67, Q9BQ04, Q7Z5J4, P49796, Q8VD72, Q9UPU7, Q9W596, P81122, P49793, Q13905, Q5T5U3, P70236, Q96QT6, Q5TCQ9, Q80Z37, Q9P2I0, Q6V0I7, Q61191, Q6DN90, Q8TBZ3, Q92900, Q9UPV0, Q86VQ0, Q61555, Q96NE9, Q13114, Q14686, Q14565, P56597, Q3UHC7, Q9VT28, P0C0T2, P35658, P48608, O08795, Q9C0C7, P22695, Q9UBS8, Q9NPC3, P49815, P48725, Q9HB75, O88453, Q8BH16, Q8TBP0, Q9HAV4, P46782, P11215, O75131, P14842, P59759, P12785, Q9WV48, P36975, Q9Y6P5, P10493, Q96CN9, E9PVA8, Q8IWZ3, O00602, Q61532, Q9HC84, Q8IWY9, P79136, O75369, Q8TC07, Q96CN5, Q02440, Q9Y2I6, Q9Z2F5, P31396, Q6DD88, Q8NEF3, Q96RK0, Q8WZ42, Q4KMQ2, Q8WVM0, A0A1C3NSL9, Q8TD10, O43422, Q80YE7, A6PVS8, Q96HW7, Q9H251, Q9UBV8, Q04721, Q02543, O95905, Q9NPF5, Q62203, Q9QXE7, P0C192, Q9CXW3, Q62448, Q86X83, P54254, Q14008, P13667, Q9ULB1, Q9WUN2, O75581, Q2MV57, Q8C7R4, Q8WXW3, Q8IZD2, P23588, P23468, P98081, Q8IZD9, Q96T49, Q63425, Q8TDX5, Q9GZN1, Q6GQQ9, Q9R044, Q6ZQ88, P46462, Q9Y2D1, P57775, Q8TE99, Q8TDX9, Q64512, Q8BRH4, Q58A65, Q8NI27, Q13057, Q8TCU4, P23570, Q64729, Q8CJ40, P35555, P36402, O43734, Q00341, O08774, Q8C8R3, Q7KZ85, Q96T23, P24539, P08183, Q96PK6, G5E8K5, Q99708, Q9NQC7, Q53HV7, Q63648, Q62318, Q9BXW6, Q9WVS8, Q9Y6N7, Q9UJA3, Q8BYU6, Q8NI08, Q15256, Q15811, Q96L91, P98158, Q13637, O95835, Q12789, Q8WXK3, Q6ZUT1, Q62925, Q9EQW7, Q7Z3U7, Q09811, Q96GP6, P19332, P33991, Q15937, Q70CQ2, O08700, Q8CHG3, Q9Y6G5, Q9Y3A2, P42229, P98160, Q6ZT07, O54967, P21521, P31689, Q80ZA4, Q80ZA5, O94874, Q8R418, O15013, Q60636, Q96I24, Q9P0W8, Q03145, Q60870, Q02053, P24928, P46939, Q08705, Q03137, Q99PW8, P52292, Q9NVH1, Q6ZW76, Q147U1, Q96BD8, O60291, F1LRS8, Q6A051, P07207, O15381, P55201, O94889, Q11118, Q13535, Q96LX7, O75400, O75884, Q6PF15, Q9H0K1, Q02040, Q05793, Q96GM8, Q14CM0, P41233, O08852, Q7Z6Z7, Q24307, Q924T7, O15031, Q8R3N6, Q14517, Q8IYT3, P55210, Q9H3P7, Q9I7U4, B2RTY4, Q2PZL6, O08734, A2RRH5, O95980, Q9VZZ9, Q3U0M1, Q24562, Q9Y6J9, O08740, Q8TEK3, Q92540, Q6DFV5, P09884, P06132, Q13310, Q92547, Q13435, O54928, Q14642, Q0KK59, Q13439, Q14527, Q9NWD8, Q9Z277, Q62848, F1PBJ0, Q9NP64, Q03111, Q2V2M9, Q8N6G5, Q86UK0, P19137, Q96AH0, Q90ZK6, Q86VM9, Q920R0, Q9BVM4, P08487, Q7Z7A1, Q3SYG4, Q14894, Q9HAR2, P22897, O95405, Q13569, Q9EQZ7, O35161, Q80TZ9, P11530, Q6N021, Q7Z2W7, Q9UK96, Q9BUJ2, P23514, Q9BSF4, Q13330, Q9NYJ8, Q7L5D6, O18973, P12955, Q15637, Q5ND28, Q5W0Q7, Q8C6E0, P32321, Q23023, Q08DF4, Q3U145, Q9Y091, Q8TEP8, Q9Y6E0, Q924X7, Q9JHX4, Q969V4, P00520, Q14315, Q70E73, Q15643, Q14318, Q8IW35, Q9H6Z9, Q96GQ7, Q9BUH8, Q3UTY6, Q07912, Q96FN9, Q9NYL2, O95429, Q15773, P67999	1941	1173	4012	1.0643251274929253	0.9999897326170724	1.0	1.0
GOTERM_MF_DIRECT	GO:0003779~actin binding	52	2.2968197879858656	0.014481968984248094	Q5DTJ9, Q9WTP0, Q96AX9, P28289, Q5ZLA6, G3MWR8, Q09JY9, Q8K4L3, Q2V2M9, Q71LX4, Q62165, Q6ZPV2, P48608, Q2TA49, P13395, Q6NN85, Q9VEN1, Q96PQ7, Q8NF91, O46037, P16546, P59759, P11530, F1MBP6, P46939, Q9JLU4, Q8WWL2, D3ZHV2, Q27J81, Q01518, Q78J03, Q13813, Q9UKN7, Q9WV92, O75369, Q8CJ40, Q6PDN3, Q02440, Q8VCK5, Q5S006, Q8BUZ1, Q9UJU6, O13997, Q9UPQ0, F1QH17, Q63648, Q9I7U4, B2RTY4, Q8NEV4, Q9NZ56, Q00963, Q0KI50	1941	84	4012	1.2795564387527292	0.9999999999378231	1.0	1.0
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	107	4.726148409893993	0.025590336205501406	Q15811, Q61555, P52430, P98158, Q2KHU0, Q29261, P10079, Q7Z7M0, O08796, O08795, Q9V5N8, D3YXG0, Q9ESB5, Q9DER7, P00789, Q71RS6, P98160, Q90953, Q6ZT07, Q5ZM73, Q95LL8, P21521, Q92611, Q9VAF5, Q4GZT3, O70244, Q9Y5F1, Q24498, Q6KEQ9, Q9Y5F8, P10493, Q9R1K9, O35474, P45961, D3ZHV2, Q8JI28, O88281, P07207, Q13813, Q6IVV8, Q02440, Q9Y2I6, O43897, A2ASS6, Q05793, Q6PB90, Q8WZ42, Q92832, Q9TU53, Q14517, A4IF97, Q7TN88, Q2PZL6, Q5IS41, Q5RGJ8, Q9H251, Q9UBV8, Q04721, P33450, O15943, Q8R508, P26187, Q8BNA6, Q6WYY1, A2ASQ1, Q24292, Q9Y5I4, Q62165, Q8WXG9, A4FU69, Q9ULB1, Q9QYP1, Q9QYP2, P13395, Q9NYQ6, P48766, P08487, Q9HC56, Q9HAR2, Q8IV35, Q9R0M0, P16546, O35161, Q4LDE5, O14917, P08132, Q8TDW7, Q9VGG5, Q0G819, P35555, Q8N2E2, O43854, O42401, Q96RW7, P21783, Q9U6A0, P21941, P24014, P23685, Q90Y54, P20072, Q9VW71, Q6P1E8, Q9VBW3, Q6V0I7, Q16982, P41823	1941	191	4012	1.1579393144894816	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	198	8.745583038869258	0.027434853682388495	Q3KNM2, Q13114, Q5U208, Q7KRW1, P49024, O42101, Q5F4A1, Q5R7T9, G3MWR8, Q8VCM5, Q6Y290, F1MRW8, P22695, Q9UBS8, Q9NPC3, Q8CFK2, Q12830, P51592, P59511, F6UA42, O60337, A9ULZ2, Q9JK25, Q9JLU4, D3ZQG6, A7E305, Q8VIG6, Q9D1A2, Q8NEG5, Q8N448, G5E870, Q1RMP0, P31396, O43897, Q9CYB0, P79143, Q5VUA4, Q8TDB6, Q9UPQ0, P49356, Q08DA3, Q8WYB5, Q05A36, B0JZV4, A4QNR3, E1BD59, Q62203, Q8CDK2, P27398, Q80TB7, P10711, Q9R152, Q12986, D2GXS7, P52756, Q9CPW7, Q9P2N4, Q6A009, Q9P0J7, Q6PDK2, Q8IZD2, A0A0R4IBK5, Q8TDX5, O95487, Q05481, Q9C0G0, Q6GQQ9, Q0P4S5, Q9JLI3, Q9NQ11, O00237, P53611, Q8BRH4, Q78J03, Q28CQ7, A4IF63, Q5SSZ7, H2QII6, Q75J93, Q6INA9, F6QEU4, Q96T23, Q7ZWF4, Q9ULU4, Q86YI8, Q9NQC7, O88196, Q9H0F5, Q4U2R1, Q62318, Q80TP3, Q8NEZ4, Q03164, A9JTP3, A2A791, D3ZD32, O95825, B2RWS6, Q62925, Q0MW30, P53804, Q5REG4, Q9DE13, A7E2V4, Q96T88, Q9DER7, O95718, D3Z3C6, Q5REX3, Q9V4M2, Q4VC17, Q6WKZ8, A6H619, P15541, Q98TR3, P46939, B7Q2M2, Q8JI28, E9Q555, O60291, Q641K1, P55201, Q8BRK9, Q6ZN30, Q9Y6I4, Q24307, Q640I9, O60140, Q9W0T1, Q9BTC0, Q924T7, A5PN09, Q9BT23, Q2TGI8, B2RRD7, Q8TB52, Q65XV2, O95071, P10070, Q32NQ8, Q4R5T4, Q9VH69, Q69Z28, Q96AX9, Q5U2M7, Q9Z277, Q14527, Q9NP64, Q5I0M0, Q69ZS0, Q95LP3, Q4R684, Q3UIR3, P28758, O42392, Q3SZI0, Q92804, Q9D554, F1QJX5, Q3T139, Q6PFY8, Q80TZ9, P11530, D3ZVM4, Q9EPX2, Q6N021, Q8NFU7, Q8VEK6, Q9P2G1, A3RGC1, Q9SAL0, Q9BY12, Q13330, Q9NYJ8, O18973, Q6BP23, Q15637, O18971, Q7Z3G6, P32321, F1QLY4, Q9UMN6, Q9BUZ4, O62640, P55094, Q90972, Q9BQ04, Q7Z5J4, F1QH17, E7FDB3, E1C231, Q96QT6, Q80Z37, Q80YR4, Q0KI50, A1L2S8, P79171, Q92900	1941	370	4012	1.1061113663895736	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	84	3.7102473498233217	0.040392217836797015	Q07230, O42101, Q12986, D3ZGB1, Q15937, P10076, Q9Y2G1, P18756, O14901, Q6ZNA1, Q9I8A9, A2VD01, Q96T88, P15330, P08043, B4JSC2, O95718, Q8CDG5, Q2VPU4, O88573, Q08AN1, P42229, Q5U2Z0, Q62655, P28698, Q76KX8, Q05481, O73630, Q60636, Q6ZQ88, Q9NQZ8, Q9Y2D1, Q62296, Q9HCE3, Q7ZX03, Q80TZ9, P59759, A0JNB1, Q9VC61, P58197, P40879, Q5ZL67, Q2QCI8, Q9Y5B6, Q13330, Q91ZR3, P23570, Q9UK13, A5D7H2, Q7PMT1, O18971, Q5TYW1, Q9Z2F5, F1QLY4, P52736, Q9UMN6, P58317, P16951, Q7KZ85, Q8BQN6, O57415, Q96LW9, P59055, Q6P9G9, Q6XP49, Q14590, P55094, O70437, Q2LE08, F1QZ88, Q7Z5J4, Q62513, Q16534, P56223, O42410, Q62318, Q9P243, Q14919, Q3SZZ2, Q03164, Q4V8R6, Q9NYT6, P10070, B2RWS6	1941	149	4012	1.1652749395765691	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004930~G-protein coupled receptor activity	19	0.8392226148409895	0.042410756622821344	Q7TQP3, Q9NDM2, P70031, Q8C4G9, Q9Y2T5, Q9R0M0, Q6JAN0, Q8WXG9, O35161, Q9VZW5, Q95254, Q9V5N8, Q9QYP2, O62169, A6QLU6, Q9NYQ6, O97817, Q9HAR2, Q18321	1941	27	4012	1.4545385158471198	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	30	1.325088339222615	0.04479083911076277	P07607, Q10569, P52756, Q8C3P7, Q80XS6, A4II09, Q5ZJ39, Q8JGR6, Q5M9G6, P05153, P28659, P62997, Q5R8W6, Q9HAV4, P46782, Q562C7, P16568, Q24562, Q8NI27, A6N7Y9, O55201, B7Q2M2, E7FDW8, Q5ZJK1, Q5HZT0, Q9Y383, Q5ZLS2, O94913, Q7ZWA3, Q01617	1941	47	4012	1.3193462461771186	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005254~chloride channel activity	7	0.30918727915194344	0.05224517827227681	Q54AX6, P40879, Q8NFU1, Q9VGH7, Q6P9J9, Q8BHY3, P51798	1941	7	4012	2.066975785677486	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0030507~spectrin binding	10	0.441696113074205	0.058088513765554614	O70511, Q8C8R3, P16157, A2AHC3, Q12955, Q02357, Q9R044, G5E8K5, P16546, Q54KA7	1941	12	4012	1.7224798213979047	1.0	1.0	1.0
