"Contig100578"	"1226"	"1226"	0.305712914066065
"Contig100831"	"4297"	"4297"	0.621457888627524
"Contig100964"	"9135"	"9135"	0.285093553966154
"Contig101620"	"2641"	"2641"	0.73333636853125
"Contig10207"	"1426"	"1426"	0.181956694833243
"Contig10207"	"1436"	"1436"	0.648204580352191
"Contig102182"	"2048"	"2048"	0.637440638981541
"Contig102998"	"1959"	"1959"	0.705052806747329
"Contig102998"	"2221"	"2221"	0.880191785478965
"Contig104047"	"807"	"807"	0.623333214030305
"Contig104139"	"12"	"12"	0.550009100694041
"Contig104531"	"8146"	"8146"	0.918699487175903
"Contig104531"	"8149"	"8149"	0.540925468792872
"Contig1046"	"24133"	"24133"	0.779716664224448
"Contig105317"	"1621"	"1621"	0.443229830210493
"Contig105321"	"2359"	"2359"	0.340086365596393
"Contig106713"	"3011"	"3011"	0.00105031788504631
"Contig107376"	"1721"	"1721"	0.0869125039025221
"Contig108287"	"1018"	"1018"	0.649275575773892
"Contig109515"	"3363"	"3363"	0.800825789236737
"Contig109515"	"3378"	"3378"	0.899583692062719
"Contig109623"	"10648"	"10648"	0.752572259223334
"Contig109643"	"2267"	"2267"	0.666118492082929
"Contig11157"	"7752"	"7752"	0.580462866571874
"Contig111702"	"10326"	"10326"	0.788418423800873
"Contig111702"	"10335"	"10335"	0.890150795690213
"Contig111702"	"10339"	"10339"	0.900235724085093
"Contig11177"	"3570"	"3570"	0.422838959452775
"Contig112764"	"455"	"455"	0.750300971318206
"Contig112764"	"466"	"466"	0.678360145761751
"Contig115735"	"2100"	"2100"	0.507132733009439
"Contig116"	"67"	"67"	0.360801640303486
"Contig119778"	"1354"	"1354"	0.271727409573136
"Contig1200"	"5114"	"5114"	0.625840857825077
"Contig120057"	"1102"	"1102"	0.402114537742772
"Contig12036"	"249"	"249"	0.503053483779328
"Contig121263"	"344"	"344"	0.848031060497739
"Contig121919"	"444"	"444"	0.815439596189749
"Contig123466"	"123"	"123"	0.644442823045107
"Contig123719"	"3642"	"3642"	0.895170930305347
"Contig126530"	"1122"	"1122"	0.0746732920802216
"Contig126570"	"3320"	"3320"	0.387914483935446
"Contig126675"	"122"	"122"	0.372822982737638
"Contig1269"	"7435"	"7435"	0.483066640267584
"Contig1269"	"7458"	"7458"	0.64017343643218
"Contig1269"	"7535"	"7535"	0.803262848444506
"Contig127481"	"32541"	"32541"	0.566159073926302
"Contig127747"	"1442"	"1442"	0.445653512575418
"Contig128000"	"3509"	"3509"	0.275990967839141
"Contig128059"	"155"	"155"	0.664649855918696
"Contig129243"	"9661"	"9661"	0.644151857308291
"Contig129435"	"3173"	"3173"	0.736554705436247
"Contig1297"	"49911"	"49911"	0.820500848020478
"Contig131260"	"1799"	"1799"	0.917243629416459
"Contig131918"	"34"	"34"	0.63166582998997
"Contig132"	"51305"	"51305"	0.743682513310319
"Contig132309"	"817"	"817"	0.879416938656346
"Contig136891"	"699"	"699"	0.672969026175734
"Contig137016"	"1605"	"1605"	0.855513281984995
"Contig137496"	"803"	"803"	0.38993425279259
"Contig137980"	"220"	"220"	0.143812089159942
"Contig13829"	"2362"	"2362"	0.801835269635145
"Contig13829"	"2521"	"2521"	0.743133020234277
"Contig138707"	"4437"	"4437"	0.0684818213809976
"Contig138707"	"4926"	"4926"	0.597128765735992
"Contig139267"	"344"	"344"	0.290138860519394
"Contig139507"	"673"	"673"	0.687471840362145
"Contig139589"	"983"	"983"	0.723662593375655
"Contig141573"	"1234"	"1234"	0.448985236720587
"Contig1425"	"818"	"818"	0.678570847964829
"Contig1425"	"1005"	"1005"	0.701317491594854
"Contig1425"	"1125"	"1125"	0.674993591981333
"Contig143"	"19425"	"19425"	0.828628115327574
"Contig143"	"19431"	"19431"	0.207445470752874
"Contig143"	"19461"	"19461"	0.831254524040183
"Contig143166"	"162"	"162"	0.326089198596368
"Contig143762"	"3442"	"3442"	0.599472765556789
"Contig143811"	"390"	"390"	0.949873257586054
"Contig145323"	"3758"	"3758"	0.521351262384245
"Contig146135"	"7314"	"7314"	0.506964305884258
"Contig1475"	"37456"	"37456"	0.424287409129194
"Contig147619"	"2339"	"2339"	0.082974669269166
"Contig149593"	"1419"	"1419"	0.343963061353196
"Contig150114"	"11091"	"11091"	0.263691291335786
"Contig15328"	"8398"	"8398"	0.692673921818321
"Contig15407"	"35896"	"35896"	0.674390380962472
"Contig154574"	"2787"	"2787"	0.613869732458221
"Contig154795"	"2143"	"2143"	0.622636564132834
"Contig156117"	"52"	"52"	0.811033463208363
"Contig15653"	"3400"	"3400"	0.470575392925896
"Contig156936"	"5404"	"5404"	0.533968400931425
"Contig1579"	"4605"	"4605"	0.747089762349986
"Contig158671"	"1751"	"1751"	0.799035428769928
"Contig160870"	"1672"	"1672"	0.469005370190739
"Contig160870"	"1686"	"1686"	0.154794142539332
"Contig16121"	"8835"	"8835"	0.47902996044728
"Contig16132"	"18945"	"18945"	0.42900730474208
"Contig161804"	"18746"	"18746"	0.735553084458728
"Contig1625"	"10065"	"10065"	0.513203322063637
"Contig1629"	"9834"	"9834"	0.619087630678425
"Contig16295"	"4767"	"4767"	0.788128059139902
"Contig164452"	"1166"	"1166"	0.60444691875199
"Contig16589"	"75294"	"75294"	0.737047460614434
"Contig165915"	"37"	"37"	0.782519457637469
"Contig16628"	"22938"	"22938"	0.638202153227704
"Contig16685"	"8711"	"8711"	0.491778748549549
"Contig167624"	"1222"	"1222"	0.824874605877597
"Contig16845"	"4764"	"4764"	0.432218893032704
"Contig16845"	"4776"	"4776"	0.794375858957898
"Contig16846"	"5429"	"5429"	0.80010620665432
"Contig16846"	"5497"	"5497"	0.326166761350648
"Contig16846"	"5510"	"5510"	0.916505752402308
"Contig16846"	"5558"	"5558"	0.431251088398018
"Contig16846"	"5626"	"5626"	0.847408234456213
"Contig16846"	"5789"	"5789"	0.652570024819385
"Contig16846"	"6345"	"6345"	0.599352275612808
"Contig16846"	"6490"	"6490"	0.626616575294492
"Contig16846"	"6584"	"6584"	0.228659787894477
"Contig16847"	"138"	"138"	0.557175751039797
"Contig16847"	"151"	"151"	0.711167936408021
"Contig16847"	"196"	"196"	0.579203413148209
"Contig16847"	"244"	"244"	0.561521107828456
"Contig16849"	"7034"	"7034"	0.108230830334797
"Contig16849"	"7085"	"7085"	0.683187887622405
"Contig16849"	"11682"	"11682"	0.105270841768873
"Contig16849"	"11836"	"11836"	0.0649622988754519
"Contig16849"	"11910"	"11910"	0.810284368944705
"Contig16849"	"12194"	"12194"	0.390170919979075
"Contig16849"	"12245"	"12245"	0.619832225717573
"Contig16849"	"12278"	"12278"	0.713532021248213
"Contig16849"	"12282"	"12282"	0.496107456208078
"Contig16850"	"1455"	"1455"	0.651676349747076
"Contig16850"	"1527"	"1527"	0.432473080143358
"Contig16850"	"1661"	"1661"	0.662310669891696
"Contig16850"	"1667"	"1667"	0.575384630643723
"Contig16850"	"1698"	"1698"	0.614083428859982
"Contig16850"	"1712"	"1712"	0.846723094764345
"Contig16850"	"1738"	"1738"	0.213716653675574
"Contig16850"	"1784"	"1784"	0.478663934578206
"Contig16850"	"1799"	"1799"	0.705908556185396
"Contig16933"	"23543"	"23543"	0.496802903563201
"Contig17051"	"4038"	"4038"	0.0503011302041979
"Contig17101"	"7225"	"7225"	0.758968555888872
"Contig17101"	"29292"	"29292"	0.588724537006225
"Contig17101"	"29356"	"29356"	0.578426298336059
"Contig17101"	"29430"	"29430"	0.852037667165674
"Contig17262"	"1858"	"1858"	0.752510138654025
"Contig17292"	"5649"	"5649"	0.294530933077738
"Contig173"	"13455"	"13455"	0.86885110549004
"Contig1730"	"765"	"765"	0.736180629265951
"Contig1730"	"775"	"775"	0.816621327089549
"Contig17564"	"25243"	"25243"	0.779677611913678
"Contig17603"	"66852"	"66852"	0.499516359764567
"Contig177937"	"1903"	"1903"	0.817947444327542
"Contig177937"	"2709"	"2709"	0.618281563894624
"Contig17808"	"14524"	"14524"	0.591638320851049
"Contig17966"	"24155"	"24155"	0.42528519658085
"Contig17968"	"15412"	"15412"	0.670361177332022
"Contig180215"	"194"	"194"	0.628110798318205
"Contig18086"	"7922"	"7922"	0.885586755905172
"Contig180915"	"367"	"367"	0.439617108758749
"Contig18125"	"14241"	"14241"	0.326295189551232
"Contig18287"	"5451"	"5451"	0.699316501127131
"Contig18380"	"8105"	"8105"	0.227191816243869
"Contig18389"	"22898"	"22898"	0.432155185374963
"Contig18389"	"22932"	"22932"	0.35210971926271
"Contig18485"	"47379"	"47379"	0.647464031528811
"Contig18753"	"25730"	"25730"	0.555379120368106
"Contig19036"	"1233"	"1233"	0.560200583180386
"Contig1922"	"5723"	"5723"	0.845328123222333
"Contig19237"	"11750"	"11750"	7.34254344390956e-05
"Contig19311"	"6278"	"6278"	0.577893353674663
"Contig1933"	"21642"	"21642"	0.482839848277376
"Contig19386"	"18600"	"18600"	0.495386040206007
"Contig194129"	"2929"	"2929"	0.795874522818231
"Contig19496"	"10782"	"10782"	0.747635914458026
"Contig19512"	"15506"	"15506"	0.508837193903713
"Contig19586"	"951"	"951"	0.765635711059001
"Contig19636"	"9426"	"9426"	0.412046883046319
"Contig19670"	"7714"	"7714"	0.367578714718459
"Contig19670"	"7880"	"7880"	0.69905578581956
"Contig196810"	"548"	"548"	0.533758115408186
"Contig19797"	"19097"	"19097"	0.747125018760526
"Contig199701"	"5726"	"5726"	0.688919439422785
"Contig20015"	"57673"	"57673"	0.324756855021441
"Contig2013"	"3643"	"3643"	0.209515592984145
"Contig2013"	"3649"	"3649"	0.498779620038124
"Contig20372"	"1869"	"1869"	0.425556523427331
"Contig20372"	"2015"	"2015"	0.846593857282854
"Contig20453"	"38167"	"38167"	0.209760215923044
"Contig20569"	"28902"	"28902"	0.891522209922553
"Contig205741"	"9466"	"9466"	0.55083709658101
"Contig206235"	"1016"	"1016"	0.804275117979327
"Contig20863"	"25529"	"25529"	0.655080942983779
"Contig20880"	"2771"	"2771"	0.487502671267699
"Contig20896"	"12524"	"12524"	0.950907882303436
"Contig209096"	"8803"	"8803"	0.438509547736129
"Contig209568"	"1479"	"1479"	0.624743522946437
"Contig20961"	"7607"	"7607"	0.33354211218426
"Contig20992"	"39936"	"39936"	0.576970932018201
"Contig20992"	"39947"	"39947"	0.521029963732574
"Contig21065"	"14591"	"14591"	0.180932585831954
"Contig211490"	"40"	"40"	0.320579634805825
"Contig211945"	"4309"	"4309"	0.549833992788731
"Contig21274"	"10351"	"10351"	0.882278068423395
"Contig21274"	"10390"	"10390"	0.779641359319431
"Contig21274"	"10393"	"10393"	0.719331976536106
"Contig21345"	"6569"	"6569"	0.82782483198022
"Contig2137"	"11199"	"11199"	0.667258551554793
"Contig21395"	"2824"	"2824"	0.674007062622754
"Contig214941"	"1045"	"1045"	0.663127263742941
"Contig21500"	"3335"	"3335"	0.818610958661498
"Contig21716"	"12766"	"12766"	0.911476274425628
"Contig21716"	"12884"	"12884"	0.785361691436984
"Contig21716"	"12889"	"12889"	0.294661693675479
"Contig217222"	"1594"	"1594"	0.570436470525085
"Contig217230"	"207"	"207"	0.463763609228038
"Contig218086"	"2329"	"2329"	0.17668858432391
"Contig21816"	"16070"	"16070"	0.75128971838275
"Contig21816"	"16281"	"16281"	0.621009685824336
"Contig218472"	"4586"	"4586"	0.635768906884795
"Contig22141"	"23237"	"23237"	0.493328446011603
"Contig22141"	"36573"	"36573"	0.522234832087375
"Contig22143"	"2408"	"2408"	0.63025586416403
"Contig22143"	"2978"	"2978"	0.499672455196568
"Contig22155"	"2499"	"2499"	0.729813674569037
"Contig22155"	"2530"	"2530"	0.714526759756386
"Contig223261"	"1472"	"1472"	0.339993640704744
"Contig22376"	"30174"	"30174"	0.415548735844698
"Contig22383"	"31394"	"31394"	0.703854433794996
"Contig22488"	"8613"	"8613"	0.349488872151283
"Contig22488"	"8616"	"8616"	0.447245813485956
"Contig22548"	"18887"	"18887"	0.53116115217949
"Contig22548"	"18974"	"18974"	0.639556226560721
"Contig22567"	"8783"	"8783"	0.952284362657099
"Contig2259"	"5143"	"5143"	0.761525167789948
"Contig2259"	"5154"	"5154"	0.516663312416193
"Contig22699"	"13294"	"13294"	0.627616021152798
"Contig22773"	"19137"	"19137"	0.874458323041518
"Contig22998"	"7406"	"7406"	0.797567228654493
"Contig23063"	"20181"	"20181"	0.320566167928868
"Contig231445"	"6407"	"6407"	0.636701849093003
"Contig23157"	"6265"	"6265"	0.721749625879778
"Contig23209"	"3734"	"3734"	0.656778777936282
"Contig23209"	"3753"	"3753"	0.775857296764368
"Contig23237"	"55506"	"55506"	0.762204100998934
"Contig23237"	"57126"	"57126"	0.795622104612098
"Contig23414"	"3470"	"3470"	0.954107650468399
"Contig23552"	"2995"	"2995"	0.723196178689016
"Contig23590"	"3798"	"3798"	0.824297268526962
"Contig23678"	"2496"	"2496"	0.798327145137006
"Contig237394"	"5903"	"5903"	0.707303956566597
"Contig23997"	"9295"	"9295"	0.534319153043775
"Contig23997"	"9447"	"9447"	0.671725644993912
"Contig23997"	"9450"	"9450"	0.661796110781545
"Contig24070"	"2893"	"2893"	0.420560020038556
