Contig0	10497	95068	ID=OLUR_00000039;Name=OLUR_00000039;Alias=maker-Contig0-snap-gene-0.8;Note=Similar to WDR87: WD repeat-containing protein 87 (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,Gene3D:G3DSA:1.25.10.10,Gene3D:G3DSA:2.130.10.10,InterPro:IPR001680,InterPro:IPR011989,InterPro:IPR015943,InterPro:IPR016024,InterPro:IPR017986,InterPro:IPR036322,MobiDBLite:mobidb-lite,Pfam:PF00400,ProSiteProfiles:PS50082,ProSiteProfiles:PS50294,SMART:SM00320,SUPERFAMILY:SSF48371,SUPERFAMILY:SSF50978;Ontology_term=GO:0005515;	1.1864486528989072e-4	0.0013200261250306481	ID=OLUR_00000039;	NA	OLUR_00000039	Alias=maker-Contig0-snap-gene-0.8;	NA	NA	Note=Similar to WDR87: WD repeat-containing protein 87 (Homo sapiens OX%3D9606);	Ontology_term=GO:0005515;	Dbxref=Coils:Coil,Gene3D:G3DSA:1.25.10.10,Gene3D:G3DSA:2.130.10.10,InterPro:IPR001680,InterPro:IPR011989,InterPro:IPR015943,InterPro:IPR016024,InterPro:IPR017986,InterPro:IPR036322,MobiDBLite:mobidb-lite,Pfam:PF00400,ProSiteProfiles:PS50082,ProSiteProfiles:PS50294,SMART:SM00320,SUPERFAMILY:SSF48371,SUPERFAMILY:SSF50978;	Q6ZQQ6
Contig100188	1	4123	ID=OLUR_00028933;Name=OLUR_00028933;Alias=snap_masked-Contig100188-processed-gene-0.1;Note=Similar to CHD7: Chromodomain-helicase-DNA-binding protein 7 (Gallus gallus OX%3D9031);Dbxref=Gene3D:G3DSA:3.40.50.300,InterPro:IPR027417,MobiDBLite:mobidb-lite,SUPERFAMILY:SSF52540;	1.7584045711066147e-5	2.4458908638685906e-4	ID=OLUR_00028933;	NA	OLUR_00028933	Alias=snap_masked-Contig100188-processed-gene-0.1;	NA	NA	Note=Similar to CHD7: Chromodomain-helicase-DNA-binding protein 7 (Gallus gallus OX%3D9031);	NA	Dbxref=Gene3D:G3DSA:3.40.50.300,InterPro:IPR027417,MobiDBLite:mobidb-lite,SUPERFAMILY:SSF52540;	NA
Contig100396	1	4908	ID=OLUR_00015177;Name=OLUR_00015177;Alias=maker-Contig100396-snap-gene-0.5;Note=Similar to CYB561: Cytochrome b561 (Sus scrofa OX%3D9823);Dbxref=Gene3D:G3DSA:1.20.120.1770,InterPro:IPR006593,Pfam:PF03188,ProSiteProfiles:PS50939,SMART:SM00665;	0.6283681561522457	0.7886656576984157	ID=OLUR_00015177;	NA	OLUR_00015177	Alias=maker-Contig100396-snap-gene-0.5;	NA	NA	Note=Similar to CYB561: Cytochrome b561 (Sus scrofa OX%3D9823);	NA	Dbxref=Gene3D:G3DSA:1.20.120.1770,InterPro:IPR006593,Pfam:PF03188,ProSiteProfiles:PS50939,SMART:SM00665;	P10079
Contig100994	1	8602	ID=OLUR_00017867;Name=OLUR_00017867;Alias=maker-Contig100994-snap-gene-0.1;Note=Similar to PCK1: Phosphoenolpyruvate carboxykinase%2C cytosolic [GTP] (Gallus gallus OX%3D9031);Dbxref=Gene3D:G3DSA:2.170.8.10,Gene3D:G3DSA:3.40.449.10,InterPro:IPR008210,InterPro:IPR035077,InterPro:IPR035078,Pfam:PF00821,Pfam:PF17297,SUPERFAMILY:SSF53795,SUPERFAMILY:SSF68923;Ontology_term=GO:0004611,GO:0006094,GO:0017076;	0.0705351629676577	0.19128080326604852	ID=OLUR_00017867;	NA	OLUR_00017867	Alias=maker-Contig100994-snap-gene-0.1;	NA	NA	Note=Similar to PCK1: Phosphoenolpyruvate carboxykinase%2C cytosolic [GTP] (Gallus gallus OX%3D9031);	Ontology_term=GO:0004611,GO:0006094,GO:0017076;	Dbxref=Gene3D:G3DSA:2.170.8.10,Gene3D:G3DSA:3.40.449.10,InterPro:IPR008210,InterPro:IPR035077,InterPro:IPR035078,Pfam:PF00821,Pfam:PF17297,SUPERFAMILY:SSF53795,SUPERFAMILY:SSF68923;	NA
Contig1013	16204	21663	ID=OLUR_00007806;Name=OLUR_00007806;Alias=maker-Contig1013-snap-gene-0.6;Note=Similar to Hspg2: Basement membrane-specific heparan sulfate proteoglycan core protein (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013783,InterPro:IPR036179,Pfam:PF13927,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;	0.5424277885759001	0.7217895805569365	ID=OLUR_00007806;	NA	OLUR_00007806	Alias=maker-Contig1013-snap-gene-0.6;	NA	NA	Note=Similar to Hspg2: Basement membrane-specific heparan sulfate proteoglycan core protein (Mus musculus OX%3D10090);	NA	Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013783,InterPro:IPR036179,Pfam:PF13927,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;	Q9Y6F1
Contig1013	14071	19514	ID=OLUR_00007805;Name=OLUR_00007805;Alias=maker-Contig1013-snap-gene-0.5;Note=Similar to ROBO1: Roundabout homolog 1 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00096,Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013098,InterPro:IPR013783,InterPro:IPR036179,Pfam:PF07679,Pfam:PF13927,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;	0.6877723777238921	0.8287136291190991	ID=OLUR_00007805;	NA	OLUR_00007805	Alias=maker-Contig1013-snap-gene-0.5;	NA	NA	Note=Similar to ROBO1: Roundabout homolog 1 (Homo sapiens OX%3D9606);	NA	Dbxref=CDD:cd00096,Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013098,InterPro:IPR013783,InterPro:IPR036179,Pfam:PF07679,Pfam:PF13927,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;	Q8MIB8
Contig101333	3371	8675	ID=OLUR_00015117;Name=OLUR_00015117;Alias=snap_masked-Contig101333-processed-gene-0.0;Note=Similar to Chrna7: Neuronal acetylcholine receptor subunit alpha-7 (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:1.20.58.390,Gene3D:G3DSA:2.70.170.10,InterPro:IPR006029,InterPro:IPR006201,InterPro:IPR006202,InterPro:IPR018000,InterPro:IPR036719,InterPro:IPR036734,PRINTS:PR00252,Pfam:PF02931,Pfam:PF02932,ProSitePatterns:PS00236,SUPERFAMILY:SSF63712,SUPERFAMILY:SSF90112;Ontology_term=GO:0004888,GO:0005216,GO:0005230,GO:0006811,GO:0016021,GO:0034220;	0.0036860234762480597	0.021604638324371327	ID=OLUR_00015117;	NA	OLUR_00015117	Alias=snap_masked-Contig101333-processed-gene-0.0;	NA	NA	Note=Similar to Chrna7: Neuronal acetylcholine receptor subunit alpha-7 (Rattus norvegicus OX%3D10116);	Ontology_term=GO:0004888,GO:0005216,GO:0005230,GO:0006811,GO:0016021,GO:0034220;	Dbxref=Gene3D:G3DSA:1.20.58.390,Gene3D:G3DSA:2.70.170.10,InterPro:IPR006029,InterPro:IPR006201,InterPro:IPR006202,InterPro:IPR018000,InterPro:IPR036719,InterPro:IPR036734,PRINTS:PR00252,Pfam:PF02931,Pfam:PF02932,ProSitePatterns:PS00236,SUPERFAMILY:SSF63712,SUPERFAMILY:SSF90112;	P0DKY8
Contig10144	1	8748	ID=OLUR_00022686;Name=OLUR_00022686;Alias=maker-Contig10144-snap-gene-0.1;Note=Protein of unknown function;Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	0.15730486024008453	0.3411611106185611	ID=OLUR_00022686;	NA	OLUR_00022686	Alias=maker-Contig10144-snap-gene-0.1;	NA	NA	Note=Protein of unknown function;	NA	Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	Q96MM6
Contig101661	1	5354	ID=OLUR_00025834;Name=OLUR_00025834;Alias=maker-Contig101661-snap-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.05354589885471669	0.1570932183120696	ID=OLUR_00025834;	NA	OLUR_00025834	Alias=maker-Contig101661-snap-gene-0.3;	NA	NA	Note=Protein of unknown function;	NA	Dbxref=MobiDBLite:mobidb-lite;	NA
Contig1019	1	14598	ID=OLUR_00013548;Name=OLUR_00013548;Alias=maker-Contig1019-snap-gene-0.2;Note=Protein of unknown function;Dbxref=Coils:Coil;	0.19854864822279286	0.3860909239001261	ID=OLUR_00013548;	NA	OLUR_00013548	Alias=maker-Contig1019-snap-gene-0.2;	NA	NA	Note=Protein of unknown function;	NA	Dbxref=Coils:Coil;	P48445
