"Contig109515"	"3378"	"3378"	0.899583692062719
"Contig1104"	"15921"	"15921"	0.521251222763688
"Contig143"	"19461"	"19461"	0.831254524040183
"Contig158671"	"1751"	"1751"	0.799035428769928
"Contig173"	"13455"	"13455"	0.86885110549004
"Contig17564"	"26783"	"26783"	0.779718250653214
"Contig20569"	"28902"	"28902"	0.891522209922553
"Contig23065"	"2275"	"2275"	0.715630848621549
"Contig23997"	"9447"	"9447"	0.671725644993912
"Contig25952"	"11185"	"11185"	0.936843272033917
"Contig2881"	"12036"	"12036"	0.78583769455437
"Contig295049"	"2123"	"2123"	0.723133045020991
"Contig34342"	"15414"	"15414"	0.827719478270258
"Contig34601"	"951"	"951"	0.784965569475799
"Contig35176"	"27111"	"27111"	0.840046030932253
"Contig42707"	"10321"	"10321"	0.579655205403093
"Contig46244"	"235"	"235"	0.779405242089882
"Contig57713"	"16966"	"16966"	0.678790175564895
"Contig60274"	"9481"	"9481"	0.932937949423521
"Contig60846"	"4122"	"4122"	0.801012501604333
"Contig61840"	"2327"	"2327"	0.839546295998607
"Contig67233"	"3914"	"3914"	0.823763797536731
"Contig67368"	"5048"	"5048"	0.881783589151464
"Contig689"	"3966"	"3966"	0.899240811777536
"Contig71299"	"121"	"121"	0.828134243814782
